MovieID,Title,Genres,Actors,Keywords
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,"Til Schweiger, Katja Riemann, Joachim Król, Rufus Beck, Armin Rohde, Martina Gedeck, Kai Wiesinger, Monty Arnold, Nico van der Knaap, Antonia Lang, Judith Reinartz, Christof Wackernagel, Martin Armknecht, Horst Scheel, Heinrich Schafmeister, Helmut Buchel, Hans Peter Reutter, Leonard Lansink, Ralf König, Willi Herren, Heinz Baumeister, Max Raabe","sexual identity, infidelity, friendship, waitress, transvestism, cologne, germany, drag queen, support group, diashow, lgbt"
861,Supercop (1992),Action|Thriller,,
862,Manny & Lo (1996),Drama,"Scarlett Johansson, Aleksa Palladino, Mary Kay Place, Paul Guilfoyle, Glenn Fitzgerald, Cameron Boyd, Dean Silvers, Marlen Hecht, Forrest Silvers, Tyler Silvers, Lisa Campion, Novella Nelson, Susan Decker, Marla Zuk, Bonnie Johnson, Melissa Johnson, Angie Phillips, Monica Smith, Melanie Sloan, Karsten Johansson, Hunter Johansson, Vanessa Johansson, Frank Green Jr., Shelley Dee Green, David DeStaebler, Mark Palmieri, Tony Arnaud, Nicholas Lent","dreams, robbery, police, kidnapping, runaway, pregnancy, sister, drugs, woman director"
863,Celestial Clockwork (1994),Comedy,"Ariadna Gil, Arielle Dombasle, Evelyne Didi, Lluís Homar, Frédéric Longbois, Didier Azoulay",woman director
864,"Wife, The (1995)",Comedy|Drama,"Julie Hagerty, Tom Noonan, Wallace Shawn, Karen Young, Danny Darrow",
865,Small Faces (1995),Drama,"Iain Robertson, Joseph McFadden, Steven Duffy, Laura Fraser, Garry Sweeney, Clare Higgins, Kevin McKidd, Mark McConnochie, Colin McCredie, Kirsty Mitchell, Ian McElhinney, John Murtagh, Iain Connell","illiteracy, gang"
866,Bound (1996),Crime|Drama|Romance|Thriller,"Gina Gershon, Jennifer Tilly, Joe Pantoliano, John P. Ryan, Christopher Meloni, Richard C. Sarafian, Barry Kivel, Mary Mara, Susie Bright, Margaret Smith, Peter Spellos, Ivan Kane, Kevin Michael Richardson, Gene Borkan","money laundering, plumber, crime boss, lesbian relationship, ex-con, neo-noir, lesbian"
867,Carpool (1996),Comedy|Crime,"Tom Arnold, David Paymer, Rhea Perlman, Rod Steiger, Kim Coates, Rachael Leigh Cook, Mikey Kovar, Jordan Warkol, Micah Gardener, Colleen Rennison, Obba Babatundé, Ian Tracey, John Tench, David Kaye, Brian Arnold, Dolores Drake, Patti Allan, Stellina Rusich, Betty Linde, Alan van Sprang, Victor Favrin, Toby Simkin, Jewel Staite, Shawn Macdonald, Edie McClurg, Kathleen Freeman, Miriam Flynn","robbery, carpool"
868,Death in Brunswick (1991),Comedy,"Sam Neill, Zoe Carides, John Clarke, Yvonne Lawley, Nico Lathouris, Nicholas Papademetriou, Deborah Kennedy, Maria Beck, Boris Brkic, Doris Younane","australia, waitress, restaurant, greek, melbourne, australia, death, brunswick"
869,Kansas City (1996),Crime,"Jennifer Jason Leigh, Miranda Richardson, Harry Belafonte, Michael Murphy, Dermot Mulroney, Steve Buscemi, Brooke Smith, Jane Adams, Jeff Feringa, A.C. Smith, Martin Martin, Albert J. Burnes, Ajia Mignon Johnson, Tim Snay, Tawanna Benbow, Cal Pritner, Jerry Fornelli, Michael Ornstein, John Durbin, Gina Belafonte, Nancy Marcy, Marlon Hoffman, Craig Handy, Joshua Redman, Jesse Davis, Don Byron, Nicholas Payton, Curtis Fowlkes, Clark Gayton, Cyrus Chestnut, Ron Carter, Christian McBride, Russell Malone, Kevin Mahogany, Paul Anselmo, Cameron DeVictor, Ron Licari, John Pritchett, Andrew Patrick Ralston, Tim Wrobel, Jason Ray","jazz, kidnapping, politician, kansas city, election, 1930s"
870,Gone Fishin' (1997),Comedy,"Joe Pesci, Danny Glover, Rosanna Arquette, Lynn Whitfield, Willie Nelson, James R. Greene, Deborah Smith Ford, Nick Brimble, Gary Grubbs, Carol Kane, Edythe Davis, Jenna Bari, Maury Chaykin, Louise Fletcher, Jonathan Avildsen, Claudia Haro, Deborah Smith Ford, Alfred Nittoli, Samantha Brown","sea, boat, fishing, rogue"
871,Lover's Knot (1996),Comedy,"Zelda Rubinstein, Billy Campbell, Jennifer Grey, Tim Curry, Adam Baldwin, Mark Sheppard, Tom McTigue, Holly Fulger, Kristin Minter, Elaine Hendrix, Adam Ant, Joyce Brothers, Anne Francis, Harold Gould, Byrne Piven, Sheryl Lee Ralph, Dawn Wells, Julie Caitlin Brown, John E. Goetz, Tiffany Salerno, Marla Sucharetza, Pamela Dickerson",
872,Aiqing wansui (1994),Drama,,
873,Shadow of Angels (Schatten der Engel) (1976),Drama,"Ingrid Caven, Rainer Werner Fassbinder, Klaus Löwitsch, Jean-Claude Dreyfus, Debria Kalpataru, Annemarie Düringer, Adrian Hoven, Boy Gobert, Ulli Lommel, Irm Hermann, Ila von Hasperg, Peter Chatel, Raúl Gimenez, Harry Baer, Gail Curtis, Christine Jirku, Alexander Allerson","frankfurt am main, germany"
874,Killer: A Journal of Murder (1995),Crime|Drama,"James Woods, Robert Sean Leonard, Cara Buono, Ellen Greene, Robert John Burke, Lili Taylor, Seth Romatelli, Richard Riehle, Harold Gould, John Bedford Lloyd, Jeffrey DeMunn, Steve Forrest, Conrad McLaren, Richard Council","prison, serial killer, sympathy"
875,Nothing to Lose (1994),Drama,"Alexandra Paul, Youssef Abed-Alnour, Paul Gleason, Michael V. Gazzo, Juliano Mer-Khamis",
876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,,
877,Girls Town (1996),Drama,"Lili Taylor, Bruklin Harris, Anna Grace, Aunjanue Ellis-Taylor, Ramya Pratt, Asia Minor, Carl Kwaku Ford, Guillermo Díaz, Shondalin, Ernestine Jackson, John Ventimiglia, Mary Joy, Stephanie Berry, Tara Carnes, Yassira, Nathaniel Freeman, Michael Imperioli, Tom Gilroy, Andrew von Dusan",
878,Bye-Bye (1995),Drama,"Sami Bouajila, Nozha Khouadra, Philippe Ambrosini, Ouassini Embarek, Frédéric Andrau",
879,"Relic, The (1997)",Horror,"Penelope Ann Miller, Tom Sizemore, Linda Hunt, James Whitmore, Clayton Rohner, Chi Muoi Lo, Thomas Ryan, Robert Lesser, Diane Robin, Lewis van Bergen, Constance Towers, Francis X. McCarthy, Audra Lindley, John Kapelos, Tico Wells, Mike Bacarella, Gene Davis, John DiSanti, David Proval, Jophery C. Brown, Don Harvey, Ronald Joshua Scott, Dave Graubart, Santos Morales, Ralph Seymour, Mandy Ingber, Lyn Alicia Henderson, Brian Steele","chicago, illinois, monster, based on novel or book, museum, amazon rainforest, pile of dead bodies, god, dead body, creature, anthropologist, indian tribe"
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,"Marlon Brando, Val Kilmer, David Thewlis, Fairuza Balk, Daniel Rigney, Temuera Morrison, Nelson de la Rosa, Peter Elliott, Mark Dacascos, Ron Perlman, Marco Hofschneider, Miguel López, Neil Young, David Hudson, Clare Grant, Kitty Silver, Fiona Mahl, William Hootkins, Agoes Widjaya Soedjarwo, Ron Vreeken, Lou Horvath, Morgan Smallbone, Richard Stanley, Frank Welker","island, monster, experiment, genetics, based on novel or book, mutation, hybrid, remake, stranded, held captive, remote island, genetic engineering, south sea island, god complex, cross breed, human animal hybrid, mutants"
881,First Kid (1996),Children's|Comedy,"Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield, Art LaFleur, James Naughton, Lisa Eichhorn, Erin Williby, Zachery Ty Bryan, Fawn Reed, Bill Cobbs, Sonny Bono, Bill Clinton","assassination, usa president, the white house, transporter, date, bodyguard"
882,"Trigger Effect, The (1996)",Drama|Thriller,"Kyle MacLachlan, Elisabeth Shue, Dermot Mulroney, Richard T. Jones, Bill Smitrovich, Michael Rooker, Tori Kristiansen, Tyra Kristiansen, Rick Worthy, Edhem Barker, Tyrone Tann, Mônica Torres, Sherry Lynn, David O'Donnell, Greg Grunberg, Kerri Vickers, Molly Morgan, Philip Bruns, Kirk Fox, William Lucking, Richard Schiff, Shishir Kurup, Jack Noseworthy, Conor O'Farrell, Evan Jones","blackout, riot, power outage, sick child"
884,Sweet Nothing (1995),Drama,"Michael Imperioli, Mira Sorvino, Joyce Phillips, Paul Calderon, Lisa Louise Langford, Sean Marquette, Raymond McRinna, Patrick Breen, Maria Tucci, Claire Imperioli, Dan Imperioli, Ford Sorvino, Christopher Rodriguez Marquette","new york city, money, crying, drugs"
885,Bogus (1996),Children's|Drama|Fantasy,"Whoopi Goldberg, Gérard Depardieu, Haley Joel Osment, Andrea Martin, Nancy Travis, Ute Lemper, Sheryl Lee Ralph, Barbara Hamilton, Denis Mercier, Al Waxman, Elizabeth Harpur, Fiona Reid, Kevin Jackson, Richard Portnow, Mo Gaffney, Sara Peery, Cynthia Mace, Don Francks, Justine Johnston, Frank Medrano, Philip Williams, Jackie Richardson, Quancetia Hamilton, Jared Durand, Michael Vollans, D. Ruby Son, Michael Ho, Fielding Horan, Dina Morrone, Stuart Hughes, Stan Coles, Yetunde Alabi, Jennifer Pisana, Michael R. Sousa, Yvan Labelle, Damon D'Oliveira, Csaba Maczala, Muguette Moreau, Tabitha Lupien, Nicolette Hazenwinkel, Doug Gilmour, Rebekah Abou-Keer, Kenner Ames, Shelley Bianchi, Heather Braaten, Roger Clown, David Dunlop, Alexei Fateyev, Vince Fera, Joe Gladman, Theresa Fung, Orville Heyn, Peter Jarvis, Lisa Renee Knight, Gigi De Leon, Kelly McIntosh, Jennifer Podemski, Simmi Raymond, Sonny Tran, Jason Twardowski","magic, circus, aunt, imaginary friend"
886,Bulletproof (1996),Action,"Damon Wayans, Adam Sandler, James Caan, Jeep Swenson, James Farentino, Kristen Wilson, Larry McCoy, Allen Covert, Bill Nunn, Mark Roberts, Mark Casella, Andrew Shaifer, Monica Potter, Jonathan Loughran, Steve White, Gwen McGee, Bill Capizzi, Charmaine Craig, Jill Holden, Lovette, John Decker, Xander Berkeley, Sal Landi, David Labiosa, Conrad Goode, Maury Sterling, Scott Hoxby, Victor Aaron, Jacqui Dickerson, Donna M. Duffy, Janice Rivera, Loetta Earnest, Cindy Barrera, Ford Scott, Garret Sato, Paule Stewart, Lisa Michelle Axelrod, Tracee Cocco, Kacee DeMasi, Michelle Nicholson, Sven-Ole Thorsen","friendship, police, undercover, cop, bullet wound, drugs, drug lord"
887,Talk of Angels (1998),Drama,"Polly Walker, Frances McDormand, Vincent Perez, Franco Nero, Marisa Paredes, Penélope Cruz, Ariadna Gil, Rossy de Palma, Francisco Rabal, Britta Smith, Jorge de Juan, Angelina Llongueras",
888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,"Scott McAfee, Candace Hutson, Heather Hogan, Jeff Bennett, Rob Paulsen, John Ingle, Linda Gary, Whit Hertford, Nicholas Guest, Tress MacNeille, Frank Welker, Scott Menville, Kenneth Mars",dinosaur
889,1-900 (1994),Romance,"Ariane Schluter, Ad van Kempen","phone sex, erotic"
890,Baton Rouge (1988),Thriller,"Victoria Abril, Carmen Maura, Antonio Banderas, Ángel de Andrés López, Laura Cepeda, Eduardo Calvo, Pedro Díez del Corral, Lupe Barrado",
891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,"Donald Pleasence, Paul Rudd, Marianne Hagan, Mitchell Ryan, Kim Darby, Bradford English, Keith Bogart, Mariah O'Brien, Leo Geter, J.C. Brandy, Devin Gardner, Susan Swift, George P. Wilbur, Janice Knickrehm, Alan Echeverria, Hildur Ruriks, Sheri Hicks, Tom Proctor, Bryan Morris, Lee Ju Chew, Raquelle Anderson, Kristine Summers, Elyse Donalson, A. Michael Lerner, Jimmy Chunga, Brad Hardin, Fred Lerner, James Woodson, Danielle Harris","escape, psychopath, mass murder, halloween, attempt to escape, escape agent, sequel, murder, slasher, doctor, niece, death, evil, psychiatric ward, murder hunt, halloween night, holiday horror"
892,Twelfth Night (1996),Comedy|Drama|Romance,"Helena Bonham Carter, Richard E. Grant, Nigel Hawthorne, Ben Kingsley, Mel Smith, Imelda Staunton, Toby Stephens, Imogen Stubbs, Nicholas Farrell, Steven Mackintosh, Sidney Livingstone, James Walker, Alan Mitchell, Peter Gunn, Tim Bentinck, Rod Culbertson, Jeff Hall, David Burke","love triangle, fool, love, disguise, bachelorette"
893,Mother Night (1996),Drama,"Nick Nolte, Sheryl Lee, Alan Arkin, Bernard Behrens, Anna Berger, Arye Gross, Norman Rodway, Frankie Faison, Gerard Parkes, Vlasta Vrana, Zach Grenier, Kirsten Dunst, Tony Robinow, Michael McGill, Shimon Aviel, Bill Corday, Bronwen Mantel, Brawley Nolte, John Goodman, Louis Strauss, Richard Zeman, Thomas Hauff, Jeff Pufah, David Strathairn, Henry Gibson, Michael P. Moran, Bill Haughland, Joel Miller, Kurt Vonnegut, Richard Jutras, Don Jordan, Michael John Fedun","nazi, germany, world war ii"
894,Liebelei (1933),Romance,"Paul Hörbiger, Magda Schneider, Luise Ullrich, Gustaf Gründgens, Olga Tschechowa, Carl Esmond, Wolfgang Liebeneiner, Paul Otto, Werner Finck, Ekkehard Arendt, Hans Moser, Antonie Jaeckel, Werner Pledath, Else Reval, Lotte Spira, Lewis Ruth, Friedrich Honna, Walter Steinbeck, Fred Goebel, Michael von Newlinsky, Fritz Draeger","monarchy, duel, soldier, vienna, austria"
895,Venice/Venice (1992),Drama,,
896,Wild Reeds (1994),Drama,"Élodie Bouchez, Gaël Morel, Stéphane Rideau, Frédéric Gorny, Michèle Moretti, Jacques Nolot, Eric Kreikenmayer, Nathalie Vignes, Michel Ruhl, Fatia Maite, Claudine Taulère, Elodie Soulinhac, Dominique Bovard, Monsieur Simonet, Paul Simonet, Charles Picot, Christophe Maitre, Bordes Fernand Raouly, Michel Voisin, Denis Bergonhe","love triangle, province, coming of age, male homosexuality, in the closet, heartbreak, lgbt, lgbt teen, broken heart, 1960s, algerian war (1954-62), gay theme"
897,For Whom the Bell Tolls (1943),Adventure|War,"Gary Cooper, Ingrid Bergman, Akim Tamiroff, Arturo de Córdova, Vladimir Sokoloff, Mikhail Rasumny, Fortunio Bonanova, Eric Feldary, Victor Varconi, Katina Paxinou, Joseph Calleia, Lilo Yarson, Alexander Granach, Adia Kuznetzoff, Leonid Snegoff, Leo Bulgakov, Duncan Renaldo, Frank Puglia, Pedro de Cordoba, Michael Visaroff, Martín Garralaga, Jean Del Val, John Mylong, Feodor Chaliapin Jr., Yvonne De Carlo, Maxine Ardell, Samuel Azteca, Eumenio Blanco, John Bleifer, Dick Botiller, Yakima Canutt, Eduardo Ciannelli, Harry Cording, Franco Corsaro, George Coulouris, Michael Dalmatoff, Marjorie Deanne, Jack Deery, William Edmunds, Joe Gilbert, Lynda Grey, Soledad Jiménez, Chris King, Alice Kirby, Louise La Planche, Frank Lackteen, Manuel López, Ernesto Molinari, Alberto Morin, Mayo Newhall, Emilio Ortego, Manuel París, Marcella Phillips, Pedro Regas, Tito Renaldo, Nadine Riga, Luis Rojas, Armand Roland, Konstantin Shayne, George Sorel, Count Stefenelli, Robert Tafur, José Luis Tortosa, Trina Varella, Blanca Vischer, Antonio Molina","spain, civil war, fascism, spanish civil war (1936-39), 1930s"
898,"Philadelphia Story, The (1940)",Comedy|Romance,"Cary Grant, Katharine Hepburn, James Stewart, Ruth Hussey, John Howard, Roland Young, John Halliday, Mary Nash, Virginia Weidler, Henry Daniell, Lionel Pape, Rex Evans, King Baggot, Hillary Brooke, Veda Buckland, Lita Chevret, Russ Clark, David Clyde, Robert De Bruce, Dorothy Fay, Claude King, Eric Mayne, Florine McKinney, Lee Phelps, Hilda Plowright, Helene Reynolds, Mildred Shay, Joseph Sweeney, Sally Cleaves, Oliver Cross, Dick Gordon, Sam Harris, Frank McLure, Paul Power, Ellinor Vanderveer, Florence Wix","journalist, philadelphia, pennsylvania, strong woman, photographer, journalism, swimming pool, remarriage, hangover, reporter, black and white, divorcee, screwball comedy, socialite, ex-husband ex-wife relationship, high society, fiancé fiancée relationship, divorced couple, family estate, inebriated, imminent wedding, kid sister, love quadrangle, mischievous, tabloid journalism, comedy of remarriage, romantic"
899,Singin' in the Rain (1952),Musical|Romance,"Gene Kelly, Donald O'Connor, Debbie Reynolds, Jean Hagen, Millard Mitchell, Cyd Charisse, Douglas Fowley, Rita Moreno, Mae Clarke, Bess Flowers, Robert Foulk, Kathleen Freeman, Joi Lansing, Sylvia Lewis, Harry 'Snub' Pollard, William Schallert, Elaine Stewart, Brick Sullivan, John George, King Donovan, Lana Turner, Allen Sutherland, Dawn Addams, John Albright, Betty Van Allen, Sue Allen, Marie Ardell, Bette Arlen, David Bair, Jimmy Bates, Mary Bayless, Marcella Becker, Margaret Bert, Madge Blake, Lulu Mae Bohrman, Gail Bonney, Chet Brandenburg, Tex Brodus, Barbara Carroll, Gwen Carter, Bill Chatham, Lyle Clark, Dorinda Clifton, Harry Cody, Chick Collins, Pat Conway, Jeanne Coyne, Ruby C. Currie, Fred Datig Jr., Bert Davidson, Robert Dayo, Gloria Dea, Patricia Denise, Harry Denny, Kay Deslys, John Dodsworth, Michael Dugan, Phil Dunham, Helen Eby-Rock, Richard Emory, Betty Erbes, Charles Evans, Tommy Farrell, Ernie Flatt, George Ford, Robert Fortier, Dan Foster, Clair Freeman, Lance Fuller, Doris Fulton, Jeanne Gail, Glen Gallagher, Jon Gardner, Diane Garrett, Jack George, Kenneth Gibson, Mickey Golden, Inez Gorman, A. Cameron Grant, Beatrice Gray, Marion Gray, Robert Haines, William Hamel, Betty Hannon, Sam Harris, Jean Harrison, Timmy Hawkins, Jack Hendricks, Lars Hensen, Jean Heremans, Stuart Holmes, Don Hulbert, Frank Hyers, Patricia Jackson, Ivor James, Morgan Jones, David Kasday, Jan Kayne, Jimmy Kelly, Kenner G. Kemp, Mike Lally, Judy Landon, Joi Lansing, Janet Lavis, Virginia Lee, Meredith Leeds, William F. Leicester, Peggy Leon, Diki Lerner, Bill Lewin, King Lockwood, Leon Lontoc, Leota Lorraine, Paul Maxey, Dorothy McCarty, Ann McCrea, Philo McCullough, Ray McDonald, Johnny McGovern, Joseph Mell, Carl Milletaire, Gloria Moore, Forbes Murray, Peggy Murray, Anne Neyland, Ruth Packard, Dorothy Patrick, Allen Pinson, Angi O. Poulos, George Reeder, Charles Regan, Shirley Jean Rickert, Joanne Rio, Tony Rocke, Victor Romito, Dennis Ross, Paul Salata, Cosmo Sardo, Phil Schumacher, Betty Scott, David Sharpe, Julius Tannen, Harry Tenbrook, Beverly Thomas, Beverly Thompson, Dee Turnell, Dorothy Tuttle, Tyra Vaughn, Pat Walker, Tommy Walker, Bobby Watson, Chalky Williams, Robert B. Williams, Wilson Wood, Adam York, Norma Zimmer, Finn Zirzow, Jimmy Thompson","fan, musical, partner, film in film, hollywood, broadway, dancing in the street, audience, chorus girl, diction coach, pearl necklace, flapper, silent film star, squeaky voice, 1920s, old hollywood, xmas"
900,"American in Paris, An (1951)",Musical|Romance,"Gene Kelly, Leslie Caron, Oscar Levant, Georges Guétary, Nina Foch, Robert Ames, Joan Anderson, Larry Arnold, Martha Bamattre, Charles Bastin, Joan Bayley, Rodney Bieber, Madge Blake, Ralph Blum, Nan Boardman, Dino Bolognese, Eugene Borden, Ann Brendon, Peter Camlin, Benny Carter, Sue Casey, Monique Chantal, Andre Charisse, Bill Chatham, Jack Chefe, Dick Cherney, Ann Codee, Louise Colombet, Allan Cook, Gino Corrado, Paul Cristo, Susan Cummings, Albert D'Arno, Viola Daniels, George Davis, Paul De Corday, René de Loffre, Gloria Dea, George Dee, Jeannine Ducasse, Art Dupuis, John Eldredge, Carli Elinor, Marietta Elliott, George Ellsworth, Luigi Faccuito, Ernie Flatt, Bess Flowers, Clair Freeman, Mary Jane French, Captain Garcia, Jon Gardner, Mary Gleason, Shirley Glickman, Ricky Gonzales, Ricardo Gonzáles, Alex Goudovitch, Andre Guy, Claude Guy, Patricia Hall, Betty Hannon, Jack Harmon, Jean Harrison, Lars Hensen, Marian Horosko, Don Hulbert, Dickie Humphreys, Harvey Karels, David Kasday, Paul King, Stephen Kirchner, Isabel La Mal, Tommy Ladd, Jeanne Lafayette, Judy Landon, Richard Landry, Michele Lange, Numa Lapeyre, Louise Laureau, Louis Laurent, Janet Lavis, Meredith Leeds, Diki Lerner, Ruth Lewis, Shirley Lopez, Ralph Madlener, Bert Madrid, Dudley Field Malone, Bob Mascagno, Charles Mauu, Paul Maxey, Anthony Mazzola, Leonard A. Mazzola, Greg McClure, Svetlana McLee, Mary Menzies, Sheila Meyers, Charles Millsfield, Leo Mostovoy, Noel Neill, Anna Q. Nilsson, Allen O'Locklin, Charles Owens, Alfred Paix, Jetsy Parker, Christian Pasques, Hamil Petroff, Lucien Plauzoles, Pierre Plauzoles, Albert Pollet, Waclaw Rekwart, Ricky Ricardi, Carol Risser, Marilyn Rogers, Jean Romaine, Alex Romero, Hayden Rorke, Dennis Ross, Albert Ruiz, Marilyn Russell, Betty Scott, Linda Scott, Rudolph Silva, Pat Simms, Mabel Smaney, Melba Snowden, John Stanley, Sam Strangis, Beverly Thompson, Peter Troiekouroff, Dee Turnell, Dorothy Tuttle, Maya Van Horn, Pat Volasko, Dorothy Ward, Ray Weamer, Pamela Wells, Dick Wessel, Herbert Winters, Mary Young, Lila Zali, Marie Antoinette Andrews, Felice Basso, Janine Bergez, Florence Brundage, Monica Bucky, David Carlin, Ralph Del Campo, Marie Francoise, Madeline Gradine, Linda Heller, Madge Journeay, Eileen Locklin, Wanda Lucienne, Bonnie Menzies, Roy Ossorio, Don Quinn, Anne Belle Rasmussen, Phyllis Sutton, Yves Troendle","new year's eve, paris, france, musical, painter, parfum, singing"
